FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47
ЦФО;Ивановская область;5;6296;3419;924;2098;224;84;52;21;12;54;0;1;0;1380;57;248;93;0;771;0;211;0;327;67;83;0;0;0;195;0;195;26;21;0;1;4;148;902;353;549;2885;65;1317;50;1453;0;0
ЦФО;Ивановская область;6;7732;6380;975;1048;219;33;169;9;0;8;0;0;0;812;235;265;67;0;203;8;34;0;95;22;52;0;10;1;0;0;0;83;62;21;0;0;64;2823;162;2661;4169;362;1963;69;1775;0;0
ЦФО;Ивановская область;7;2695;1231;167;660;127;51;72;0;0;4;0;0;0;481;185;131;3;0;69;8;85;0;1;0;2;2;90;90;331;148;183;168;156;3;9;0;210;1043;577;466;598;233;187;26;152;4;2
ЦФО;Ивановская область;8;1928;881;92;385;94;30;60;0;0;4;0;0;0;240;90;94;3;0;9;8;36;0;1;0;2;2;62;62;299;127;172;86;77;1;8;0;210;939;487;452;294;102;166;25;1;4;2
ЦФО;Ивановская область;9;767;350;75;275;33;21;12;0;0;0;0;0;0;241;95;37;0;0;60;0;49;0;0;0;0;0;28;28;32;21;11;82;79;2;1;0;0;104;90;14;304;131;21;1;151;0;0
ЦФО;Ивановская область;10;1044;342;17;430;33;21;12;0;0;0;0;0;0;244;97;14;2;0;46;0;85;0;0;0;2;2;69;60;19;5;14;68;65;2;1;0;112;144;98;46;57;39;18;0;0;4;2
ЦФО;Ивановская область;11;12;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;12;12;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;14;11125;7347;1005;2729;398;71;264;20;12;30;0;1;0;1874;457;615;141;0;416;2;243;0;338;65;107;0;73;64;229;0;105;180;157;15;8;0;122;3329;587;2742;5268;321;2199;42;2706;2;0
ЦФО;Калужская область;3;63543;35606;6818;13636;1566;557;579;110;1;77;82;160;0;11956;3112;6115;642;0;1287;284;516;0;1968;784;2068;218;956;728;98;15;83;428;390;33;5;0;8565;13136;5931;7205;25596;2649;21433;1220;294;0;0
ЦФО;Калужская область;4;59303;34011;6785;12705;1552;548;579;109;1;77;82;156;0;11040;2682;5739;574;0;1256;284;505;0;1949;770;2039;0;175;124;60;9;51;150;143;2;5;0;8214;11998;5333;6665;24134;2433;20266;1193;242;0;0
ЦФО;Калужская область;5;43530;25978;5208;6505;1058;466;251;58;0;77;75;131;0;5411;1093;2486;356;0;916;259;301;0;1714;709;1822;0;0;0;60;9;51;60;53;2;5;0;7391;9454;4634;4820;18803;1858;15663;1129;153;0;0
ЦФО;Калужская область;6;15773;8033;1577;6200;494;82;328;51;1;0;7;25;0;5629;1589;3253;218;0;340;25;204;0;235;61;217;0;175;124;0;0;0;90;90;0;0;0;823;2544;699;1845;5331;575;4603;64;89;0;0
ЦФО;Калужская область;7;4240;1595;33;931;14;9;0;1;0;0;0;4;0;916;430;376;68;0;31;0;11;0;19;14;29;218;781;604;38;6;32;278;247;31;0;0;351;1138;598;540;1462;216;1167;27;52;0;0
ЦФО;Калужская область;8;2516;1243;9;119;0;0;0;0;0;0;0;0;0;118;34;48;35;0;1;0;0;0;8;3;5;218;772;598;33;6;27;63;63;0;0;0;55;808;538;270;354;90;240;23;1;0;0
ЦФО;Калужская область;9;1724;352;24;812;14;9;0;1;0;0;0;4;0;798;396;328;33;0;30;0;11;0;11;11;24;0;9;6;5;0;5;215;184;31;0;0;296;330;60;270;1108;126;927;4;51;0;0
ЦФО;Калужская область;10;1304;833;0;403;0;0;0;0;0;0;0;0;0;402;278;113;3;0;8;0;0;0;6;3;5;0;0;0;1;0;1;51;44;7;0;0;5;427;243;184;463;32;394;0;37;0;0
ЦФО;Калужская область;11;2716;2419;104;81;11;5;1;0;0;0;0;5;0;34;0;0;15;0;19;0;0;0;86;0;56;0;40;4;23;0;23;0;0;0;0;0;11;1244;1244;0;311;13;262;0;36;0;0
ЦФО;Калужская область;12;2295;2029;104;81;11;5;1;0;0;0;0;5;0;34;0;0;15;0;19;0;0;0;84;0;56;0;37;1;0;0;0;0;0;0;0;0;8;1027;1027;0;263;13;247;0;3;0;0
ЦФО;Калужская область;13;421;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;23;0;23;0;0;0;0;0;3;217;217;0;48;0;15;0;33;0;0
ЦФО;Калужская область;14;32804;13330;949;12072;1487;549;527;101;0;71;80;159;0;10171;3077;5046;502;0;979;240;327;0;1770;716;1419;0;161;95;75;0;57;209;184;20;5;0;3768;6430;1953;4477;10990;1062;9838;53;37;0;0
ЦФО;Костромская область;3;23449;13274;3317;9094;670;237;242;131;0;3;5;52;0;8125;1277;5396;579;0;467;0;405;1;372;49;100;0;136;99;11;0;11;330;242;71;17;0;132;7709;1221;6488;10135;1695;7042;1068;330;2;0
ЦФО;Костромская область;4;22049;12378;3283;8803;630;236;232;125;0;3;5;29;0;7874;1209;5341;514;0;422;0;387;1;361;49;100;0;50;39;10;0;10;263;179;71;13;0;84;6955;813;6142;9667;1635;6665;1063;304;1;0
ЦФО;Костромская область;5;14175;9499;3120;4167;351;150;106;83;0;1;5;6;0;3541;300;2736;113;0;134;0;257;1;353;49;85;0;18;18;0;0;0;3;2;1;0;0;50;3409;458;2951;5729;973;3851;784;121;0;0
ЦФО;Костромская область;6;7874;2879;163;4636;279;86;126;42;0;2;0;23;0;4333;909;2605;401;0;288;0;130;0;8;0;15;0;32;21;10;0;10;260;177;70;13;0;34;3546;355;3191;3938;662;2814;279;183;1;0
ЦФО;Костромская область;7;1400;896;34;291;40;1;10;6;0;0;0;23;0;251;68;55;65;0;45;0;18;0;11;0;0;0;86;60;1;0;1;67;63;0;4;0;48;754;408;346;468;60;377;5;26;1;0
ЦФО;Костромская область;8;1108;823;26;114;26;0;3;2;0;0;0;21;0;88;0;14;59;0;13;0;2;0;11;0;0;0;55;49;0;0;0;60;56;0;4;0;45;686;387;299;252;32;208;3;9;1;0
ЦФО;Костромская область;9;292;73;8;177;14;1;7;4;0;0;0;2;0;163;68;41;6;0;32;0;16;0;0;0;0;0;31;11;1;0;1;7;7;0;0;0;3;68;21;47;216;28;169;2;17;0;0
ЦФО;Костромская область;10;308;201;7;36;3;0;3;0;0;0;0;0;0;33;22;4;7;0;0;0;0;0;0;0;0;0;38;21;0;0;0;4;4;0;0;0;29;203;166;37;73;18;55;0;0;1;0
ЦФО;Костромская область;11;1949;292;35;1644;76;0;74;2;0;0;0;0;0;1531;694;755;82;0;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;1;425;101;324;1442;377;1065;0;0;0;0
ЦФО;Костромская область;12;1934;288;35;1644;76;0;74;2;0;0;0;0;0;1531;694;755;82;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;421;100;321;1442;377;1065;0;0;0;0
ЦФО;Костромская область;13;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;3;0;0;0;0;0;0;0
ЦФО;Костромская область;14;16624;7947;455;8085;506;204;184;80;0;0;0;38;0;7141;1191;4930;432;0;253;0;335;0;178;0;68;0;80;37;9;0;9;175;103;63;9;0;82;2970;461;2509;8293;1283;5962;789;259;0;0
ЦФО;Курская область;3;58470;37637;4997;16344;2186;594;1164;54;0;283;9;82;0;13202;1655;7572;803;0;2888;63;221;0;672;71;1185;28;245;243;356;0;356;681;347;307;27;0;1322;11232;4844;6388;28560;5278;18105;5150;27;1;0
ЦФО;Курская область;4;53694;35478;4921;14665;1835;548;1008;40;0;158;9;72;0;11934;1467;6911;643;0;2663;52;198;0;672;71;1174;0;102;102;211;0;211;607;283;297;27;0;785;10469;4572;5897;26144;4293;16834;4990;27;1;0
ЦФО;Курская область;5;35050;25622;4411;6959;1230;457;667;11;0;15;9;71;0;4907;683;2657;190;0;1297;24;56;0;518;70;859;0;9;9;162;0;162;260;65;168;27;0;661;7432;4382;3050;17963;3222;10079;4662;0;0;0
ЦФО;Курская область;6;18644;9856;510;7706;605;91;341;29;0;143;0;1;0;7027;784;4254;453;0;1366;28;142;0;154;1;315;0;93;93;49;0;49;347;218;129;0;0;124;3037;190;2847;8181;1071;6755;328;27;1;0
ЦФО;Курская область;7;4776;2159;76;1679;351;46;156;14;0;125;0;10;0;1268;188;661;160;0;225;11;23;0;0;0;11;28;143;141;145;0;145;74;64;10;0;0;537;763;272;491;2416;985;1271;160;0;0;0
ЦФО;Курская область;8;2669;1646;33;280;27;0;9;9;0;9;0;0;0;197;0;126;1;0;63;7;0;0;0;0;2;28;140;138;123;0;123;32;32;0;0;0;418;634;262;372;840;227;580;33;0;0;0
ЦФО;Курская область;9;2107;513;43;1399;324;46;147;5;0;116;0;10;0;1071;188;535;159;0;162;4;23;0;0;0;9;0;3;3;22;0;22;42;32;10;0;0;119;129;10;119;1576;758;691;127;0;0;0
ЦФО;Курская область;10;3048;915;4;1367;216;30;87;0;0;99;0;0;0;1151;185;622;158;0;155;10;21;0;0;0;7;28;72;70;116;0;116;57;54;3;0;0;486;622;242;380;1525;793;608;124;0;0;0
ЦФО;Курская область;11;8521;2032;96;6388;523;94;390;28;0;1;0;10;0;5835;907;4278;419;0;67;4;160;0;0;0;37;0;2;0;1;0;1;3;2;1;0;0;58;1238;0;1238;5500;328;5065;107;0;0;0
ЦФО;Курская область;12;7826;1830;81;5964;432;78;330;23;0;1;0;0;0;5504;866;4179;259;0;63;0;137;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;1163;0;1163;5068;277;4698;93;0;0;0
ЦФО;Курская область;13;695;202;15;424;91;16;60;5;0;0;0;10;0;331;41;99;160;0;4;4;23;0;0;0;5;0;2;0;1;0;1;3;2;1;0;0;58;75;0;75;432;51;367;14;0;0;0
ЦФО;Курская область;14;29914;14867;1193;12979;1798;493;1004;35;0;217;1;48;0;9963;1476;6205;579;0;1515;17;171;0;419;3;752;0;170;161;239;0;239;253;121;122;10;0;235;3809;1081;2728;14838;2315;11117;1387;19;0;0
ЦФО;Липецкая область;3;19781;7014;219;10187;184;58;54;25;0;28;1;13;5;9888;855;6712;638;0;1449;23;196;15;580;164;297;0;535;381;266;33;233;546;500;7;38;1;356;3836;1561;2275;12585;1186;11104;123;172;4;0
ЦФО;Липецкая область;4;17291;6099;195;9739;173;58;54;25;0;27;0;9;0;9477;787;6527;582;0;1384;18;173;6;578;164;281;0;71;39;61;20;41;277;242;0;34;1;185;3304;1360;1944;11562;995;10302;101;164;4;0
ЦФО;Липецкая область;5;10737;3831;36;5779;22;1;1;0;0;19;0;1;0;5742;77;4965;26;0;597;18;59;0;550;164;198;0;0;0;29;20;9;184;150;0;34;0;166;1825;1246;579;7148;773;6228;43;104;0;0
ЦФО;Липецкая область;6;6554;2268;159;3960;151;57;53;25;0;8;0;8;0;3735;710;1562;556;0;787;0;114;6;28;0;83;0;71;39;32;0;32;93;92;0;0;1;19;1479;114;1365;4414;222;4074;58;60;4;0
ЦФО;Липецкая область;7;2490;915;24;448;11;0;0;0;0;1;1;4;5;411;68;185;56;0;65;5;23;9;2;0;16;0;464;342;205;13;192;269;258;7;4;0;171;532;201;331;1023;191;802;22;8;0;0
ЦФО;Липецкая область;8;1548;710;7;221;2;0;0;0;0;1;1;0;0;193;10;92;48;0;38;5;0;0;2;0;1;0;276;227;191;12;179;102;102;0;0;0;45;361;99;262;458;52;401;5;0;0;0
ЦФО;Липецкая область;9;942;205;17;227;9;0;0;0;0;0;0;4;5;218;58;93;8;0;27;0;23;9;0;0;15;0;188;115;14;1;13;167;156;7;4;0;126;171;102;69;565;139;401;17;8;0;0
ЦФО;Липецкая область;10;1222;384;0;299;10;0;0;0;0;0;1;4;5;263;27;159;52;0;19;5;1;0;0;0;0;0;271;174;77;13;64;95;88;7;0;0;96;290;187;103;323;32;280;3;8;0;0
ЦФО;Липецкая область;11;798;129;1;640;1;0;0;0;0;0;1;0;0;639;4;59;519;0;52;5;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;6;28;0;28;700;11;683;6;0;0;0
ЦФО;Липецкая область;12;674;126;1;525;0;0;0;0;0;0;0;0;0;525;0;0;473;0;52;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;17;0;17;587;5;578;4;0;0;0
ЦФО;Липецкая область;13;124;3;0;115;1;0;0;0;0;0;1;0;0;114;4;59;46;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;0;11;113;6;105;2;0;0;0
ЦФО;Липецкая область;14;12343;2262;26;8339;126;56;33;21;0;11;1;4;0;7741;781;5418;422;0;976;13;126;5;390;50;224;0;468;212;169;0;169;302;277;2;23;0;189;1054;39;1015;7511;423;6978;48;62;1;0
ЦФО;Москва;3;760876;498310;100529;130693;14069;1522;4341;939;192;5658;586;679;152;107069;10224;34172;6411;294;49627;2641;3454;246;51486;12833;2883;91;6142;4787;7649;742;6907;10823;8840;942;871;170;52799;97020;12222;84798;465692;64527;277924;25426;97815;507;62
ЦФО;Москва;4;677283;447260;92563;117513;11693;1040;3795;584;181;4908;494;584;107;96692;8082;30226;5705;188;47130;2369;2775;217;48246;11725;2277;64;3592;2813;7104;742;6362;5763;4666;427;509;161;45464;86083;10938;75145;414303;56517;244816;21642;91328;404;62
ЦФО;Москва;5;385963;236908;62725;63304;7868;875;2807;308;45;3193;295;288;57;48488;2247;12408;2254;16;29856;965;570;172;39547;8883;1510;6;112;62;5521;300;5221;3390;2873;254;165;98;35665;28352;5059;23293;203828;31535;131110;12914;28269;150;22
ЦФО;Москва;6;291320;210352;29838;54209;3825;165;988;276;136;1715;199;296;50;48204;5835;17818;3451;172;17274;1404;2205;45;8699;2842;767;58;3480;2751;1583;442;1141;2373;1793;173;344;63;9799;57731;5879;51852;210475;24982;113706;8728;63059;254;40
ЦФО;Москва;7;83593;51050;7966;13180;2376;482;546;355;11;750;92;95;45;10377;2142;3946;706;106;2497;272;679;29;3240;1108;606;27;2550;1974;545;0;545;5060;4174;515;362;9;7335;10937;1284;9653;51389;8010;33108;3784;6487;103;0
ЦФО;Москва;8;43020;25057;2331;7189;1566;256;274;293;6;625;64;32;16;5509;1018;1671;447;97;1682;153;434;7;2744;906;479;1;2345;1856;522;0;522;515;403;78;33;1;4168;8291;997;7294;20024;3687;14294;1612;431;82;0
ЦФО;Москва;9;40573;25993;5635;5991;810;226;272;62;5;125;28;63;29;4868;1124;2275;259;9;815;119;245;22;496;202;127;26;205;118;23;0;23;4545;3771;437;329;8;3167;2646;287;2359;31365;4323;18814;2172;6056;21;0
ЦФО;Москва;10;39012;24030;3337;7408;1055;275;290;65;4;259;54;71;37;6204;1305;2458;397;5;1390;228;415;6;248;122;83;25;240;141;196;0;196;3916;3319;345;246;6;2866;4161;163;3998;18768;2753;12444;954;2617;16;0
ЦФО;Москва;11;9681;5779;1172;2448;250;93;136;0;1;8;1;6;5;1895;29;867;427;1;340;21;186;24;953;68;9;0;5;5;3;0;3;25;3;22;0;0;459;230;0;230;5494;268;3926;469;831;1;0
ЦФО;Москва;12;6653;4234;407;1979;17;2;0;0;0;8;0;5;2;1671;1;859;427;1;332;0;48;3;125;53;0;0;5;5;0;0;0;23;1;22;0;0;287;209;0;209;3896;201;2684;323;688;1;0
ЦФО;Москва;13;3028;1545;765;469;233;91;136;0;1;0;1;1;3;224;28;8;0;0;8;21;138;21;828;15;9;0;0;0;3;0;3;2;2;0;0;0;172;21;0;21;1598;67;1242;146;143;0;0
ЦФО;Москва;14;460989;290237;26155;91910;8858;1067;2947;579;125;3156;343;522;119;70564;9551;25166;4197;114;27552;1467;2375;142;30178;5593;1819;49;4780;3424;3683;381;3045;6490;5456;489;464;81;31843;55011;3253;51758;229353;29473;127739;9546;62595;310;1
ЦФО;Московская область;3;202219;118354;22015;61403;6046;2081;2946;330;0;431;78;170;10;53240;13477;30012;3228;7;4597;501;1287;131;8602;2399;1581;28;1138;994;1870;1445;425;2116;1671;384;59;2;7127;39470;11053;28417;112223;17032;87523;6136;1532;11;2
ЦФО;Московская область;4;184950;109101;20110;58385;5516;1987;2618;322;0;400;62;120;7;51006;12779;29113;2987;1;4425;480;1098;123;7766;2085;1537;0;842;730;1034;743;291;1751;1400;298;53;0;4534;35605;9014;26591;104180;15056;82068;5581;1475;4;0
ЦФО;Московская область;5;102435;69031;15967;26602;2692;954;1361;135;0;155;29;53;5;22572;3220;14853;1539;0;2251;353;356;0;2314;703;639;0;147;73;291;195;73;1215;1201;0;14;0;2196;16887;6475;10412;54132;6897;42690;3809;736;2;0
ЦФО;Московская область;6;82515;40070;4143;31783;2824;1033;1257;187;0;245;33;67;2;28434;9559;14260;1448;1;2174;127;742;123;5452;1382;898;0;695;657;743;548;218;536;199;298;39;0;2338;18718;2539;16179;50048;8159;39378;1772;739;2;0
ЦФО;Московская область;7;17269;9253;1905;3018;530;94;328;8;0;31;16;50;3;2234;698;899;241;6;172;21;189;8;836;314;44;28;296;264;836;702;134;365;271;86;6;2;2593;3865;2039;1826;8043;1976;5455;555;57;7;2
ЦФО;Московская область;8;12477;7434;1801;1700;411;47;282;7;0;14;16;43;2;1059;200;403;238;0;95;17;102;4;0;0;1;27;276;244;657;573;84;56;51;5;0;0;2326;3093;1614;1479;4718;1231;3019;444;24;6;2
ЦФО;Московская область;9;4792;1819;104;1318;119;47;46;1;0;17;0;7;1;1175;498;496;3;6;77;4;87;4;836;314;43;1;20;20;179;129;50;309;220;81;6;2;267;772;425;347;3325;745;2436;111;33;1;0
ЦФО;Московская область;10;7746;4195;345;575;59;18;25;3;0;6;0;7;0;423;375;22;3;0;18;2;2;1;387;39;43;27;186;164;775;687;65;280;191;81;6;2;1278;1892;1255;637;1694;232;1412;45;5;6;2
ЦФО;Московская область;11;6356;3820;672;2496;463;85;338;3;0;0;1;36;0;1914;372;1160;201;0;19;3;159;0;31;25;0;0;0;0;0;0;0;0;0;0;0;0;9;994;354;640;2654;761;1718;173;2;0;0
ЦФО;Московская область;12;4402;3321;504;1050;129;51;70;3;0;0;1;4;0;817;268;465;44;0;17;3;20;0;31;25;0;0;0;0;0;0;0;0;0;0;0;0;0;474;217;257;1363;383;864;114;2;0;0
ЦФО;Московская область;13;1954;499;168;1446;334;34;268;0;0;0;0;32;0;1097;104;695;157;0;2;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;520;137;383;1291;378;854;59;0;0;0
ЦФО;Московская область;14;102671;39705;3523;52756;4137;1347;2249;191;0;186;40;118;6;41104;11237;24238;1935;5;2694;192;777;26;4579;1178;613;3;942;753;702;550;71;758;445;282;29;2;2613;15075;2579;12496;54024;5580;45547;2519;378;2;0
ЦФО;Орловская область;3;24721;11591;685;10551;652;84;314;61;2;97;1;93;0;9498;1204;4228;670;1;2712;69;614;0;185;53;135;0;114;109;144;48;96;1181;956;137;87;1;820;3724;223;3501;12409;406;10617;410;976;1;0
ЦФО;Орловская область;4;22692;10710;669;9856;613;69;295;58;2;97;1;91;0;8861;1042;4189;538;1;2495;64;532;0;183;53;109;0;91;86;44;0;44;1008;828;98;81;1;691;3480;204;3276;11445;368;9727;404;946;1;0
ЦФО;Орловская область;5;16933;6884;176;8587;354;51;100;28;0;97;1;77;0;7880;1042;3570;448;0;2276;64;480;0;89;27;78;0;51;51;0;0;0;687;589;98;0;0;557;1168;180;988;9119;328;7744;266;781;0;0
ЦФО;Орловская область;6;5759;3826;493;1269;259;18;195;30;2;0;0;14;0;981;0;619;90;1;219;0;52;0;94;26;31;0;40;35;44;0;44;321;239;0;81;1;134;2312;24;2288;2326;40;1983;138;165;1;0
ЦФО;Орловская область;7;2029;881;16;695;39;15;19;3;0;0;0;2;0;637;162;39;132;0;217;5;82;0;2;0;26;0;23;23;100;48;52;173;128;39;6;0;129;244;19;225;964;38;890;6;30;0;0
ЦФО;Орловская область;8;1550;811;14;423;3;1;0;0;0;0;0;2;0;401;69;1;91;0;210;0;30;0;0;0;25;0;1;1;100;48;52;106;102;0;4;0;84;146;18;128;657;36;612;6;3;0;0
ЦФО;Орловская область;9;479;70;2;272;36;14;19;3;0;0;0;0;0;236;93;38;41;0;7;5;52;0;2;0;1;0;22;22;0;0;0;67;26;39;2;0;45;98;1;97;307;2;278;0;27;0;0
ЦФО;Орловская область;10;330;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;47;25;22;0;0;0;0;0;29;0;0;0;21;0;0;0;21;0;0
ЦФО;Орловская область;11;703;392;68;292;67;19;44;3;0;0;0;1;0;225;93;38;36;0;1;5;52;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;15;267;0;267;431;0;249;182;0;0;0
ЦФО;Орловская область;12;411;380;64;31;31;5;25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;0;198;213;0;31;182;0;0;0
ЦФО;Орловская область;13;292;12;4;261;36;14;19;3;0;0;0;0;0;225;93;38;36;0;1;5;52;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;15;69;0;69;218;0;218;0;0;0;0
ЦФО;Орловская область;14;14662;4525;144;8493;416;74;171;40;0;59;1;71;0;7882;1178;3700;465;0;1947;57;535;0;117;32;97;0;96;95;65;16;36;632;533;77;22;0;637;856;34;822;8308;105;7539;217;447;1;0
ЦФО;Рязанская область;3;26434;20082;3456;4673;783;288;361;37;4;43;8;37;5;3537;765;459;390;0;1818;6;93;6;200;10;66;0;273;178;211;21;190;561;441;115;5;0;368;6680;1727;4953;15281;517;14609;113;42;1;2
ЦФО;Рязанская область;4;23252;18190;3000;3905;588;209;300;17;4;36;7;14;1;2995;577;373;329;0;1632;6;76;2;174;10;63;0;189;108;101;1;100;364;260;101;3;0;266;5951;1584;4367;13532;367;13031;93;41;1;0
ЦФО;Рязанская область;5;12732;10546;1393;1879;403;154;223;3;4;11;5;2;1;1333;18;16;166;0;1129;0;2;2;10;1;29;0;0;0;30;0;30;30;30;0;0;0;208;2213;1257;956;7821;34;7739;46;2;1;0
ЦФО;Рязанская область;6;10520;7644;1607;2026;185;55;77;14;0;25;2;12;0;1662;559;357;163;0;503;6;74;0;164;9;34;0;189;108;71;1;70;334;230;101;3;0;58;3738;327;3411;5711;333;5292;47;39;0;0
ЦФО;Рязанская область;7;3182;1892;456;768;195;79;61;20;0;7;1;23;4;542;188;86;61;0;186;0;17;4;26;0;3;0;84;70;110;20;90;197;181;14;2;0;102;729;143;586;1749;150;1578;20;1;0;2
ЦФО;Рязанская область;8;1592;1035;216;211;14;3;3;1;0;2;0;3;2;183;21;3;2;0;153;0;4;0;7;0;2;0;84;70;110;20;90;58;49;9;0;0;85;543;143;400;484;50;421;12;1;0;2
ЦФО;Рязанская область;9;1590;857;240;557;181;76;58;19;0;5;1;20;2;359;167;83;59;0;33;0;13;4;19;0;1;0;0;0;0;0;0;139;132;5;2;0;17;186;0;186;1265;100;1157;8;0;0;0
ЦФО;Рязанская область;10;1667;1205;142;156;14;3;6;2;0;0;0;3;0;138;24;15;1;0;90;0;8;0;26;0;0;0;54;41;110;20;90;79;74;5;0;0;37;465;107;358;276;41;225;9;1;0;2
ЦФО;Рязанская область;11;1840;1652;258;188;146;64;80;2;0;0;0;0;0;25;0;0;18;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;463;103;1257;3;1252;2;0;0;0
ЦФО;Рязанская область;12;1708;1520;224;188;146;64;80;2;0;0;0;0;0;25;0;0;18;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;415;53;1223;3;1220;0;0;0;0
ЦФО;Рязанская область;13;132;132;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;48;50;34;0;32;2;0;0;0
ЦФО;Рязанская область;14;15688;11290;676;3358;426;197;154;22;0;14;2;32;5;1875;545;356;144;0;789;3;34;4;74;4;48;0;240;139;112;16;22;366;279;84;3;0;200;4038;147;3891;4727;216;4464;27;20;0;2
ЦФО;Смоленская область;3;12136;8422;385;1802;179;77;71;5;0;10;0;16;0;1520;558;179;181;0;526;12;63;1;170;29;338;1;20;20;782;66;716;280;261;18;1;0;321;2924;271;2653;6625;290;6243;21;71;3;0
ЦФО;Смоленская область;4;10857;7696;336;1615;168;74;70;4;0;10;0;10;0;1345;547;147;163;0;425;12;50;1;149;21;318;0;16;16;700;39;661;167;154;13;0;0;196;2569;179;2390;5922;166;5673;18;65;1;0
ЦФО;Смоленская область;5;5120;3140;170;1189;144;66;64;2;0;4;0;8;0;1029;535;116;58;0;287;0;33;0;104;10;228;0;0;0;331;0;373;120;117;3;0;0;8;667;77;590;3462;105;3319;11;27;1;0
ЦФО;Смоленская область;6;5737;4556;166;426;24;8;6;2;0;6;0;2;0;316;12;31;105;0;138;12;17;1;45;11;90;0;16;16;369;39;288;47;37;10;0;0;188;1902;102;1800;2460;61;2354;7;38;0;0
ЦФО;Смоленская область;7;1279;726;49;187;11;3;1;1;0;0;0;6;0;175;11;32;18;0;101;0;13;0;21;8;20;1;4;4;82;27;55;113;107;5;1;0;125;355;92;263;703;124;570;3;6;2;0
ЦФО;Смоленская область;8;605;314;3;76;2;2;0;0;0;0;0;0;0;73;0;14;17;0;38;0;4;0;2;2;4;1;3;3;82;27;55;20;14;5;1;0;103;355;92;263;122;33;88;0;1;0;0
ЦФО;Смоленская область;9;674;412;46;111;9;1;1;1;0;0;0;6;0;102;11;18;1;0;63;0;9;0;19;6;16;0;1;1;0;0;0;93;93;0;0;0;22;0;0;0;581;91;482;3;5;2;0
ЦФО;Смоленская область;10;731;337;8;128;3;2;1;0;0;0;0;0;0;125;11;31;17;0;66;0;0;0;0;0;0;1;2;2;82;27;55;91;90;0;1;0;90;88;37;51;151;62;83;0;6;0;0
ЦФО;Смоленская область;11;74;0;0;68;10;2;0;1;0;0;0;7;0;49;1;6;13;0;12;0;17;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;69;2;66;1;0;0;0
ЦФО;Смоленская область;12;57;0;0;56;8;0;0;1;0;0;0;7;0;48;0;6;13;0;12;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;56;2;53;1;0;0;0
ЦФО;Смоленская область;13;17;0;0;12;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0
ЦФО;Смоленская область;14;9114;6668;215;1434;120;71;35;4;0;2;0;8;0;918;390;140;144;0;224;0;20;0;113;5;180;1;3;3;308;18;270;166;152;14;0;0;241;382;56;326;4282;161;4108;12;1;2;0
ЦФО;Тамбовская область;3;30923;11729;2208;15595;1121;247;190;92;1;509;20;62;0;14391;4213;4933;931;0;3594;71;645;4;299;76;356;0;97;77;1059;32;1027;827;661;70;96;0;961;5659;430;5229;19454;2900;16205;285;64;0;0
